id,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
2977,2,1,1,3,2,2,2,1,3,2,2,2,2,3,2,2,2,1,2,2,2,3,3,3,1,1,2,2,3,2,1,2
2978,2,3,2,2,2,1,2,2,2,3,2,2,2,1,2,1,2,1,1,1,1,2,2,2,3,3,1,3,2,3,2,2
2979,2,3,2,3,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,1,2,1,3,1,3,2,3,3,2,2,2,2
2980,2,2,1,2,2,1,2,2,3,1,1,2,2,1,2,1,2,1,2,2,2,2,3,2,2,2,3,2,3,2,3,1
2981,1,2,2,2,1,1,2,3,3,2,1,2,1,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,3,3,3,1
2982,1,1,1,1,2,2,2,2,3,2,2,3,1,2,2,2,2,2,1,2,3,2,3,1,1,1,3,3,3,3,2,1
2983,1,1,1,3,2,2,2,2,3,3,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,2,3,3,1,1
2984,3,2,1,3,3,1,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,3,3,2,2
2985,3,1,2,3,2,2,1,2,3,3,2,2,2,2,2,2,2,2,1,2,1,2,3,2,1,1,2,2,3,3,1,2
2987,1,2,1,2,2,2,1,3,3,3,1,3,2,2,2,1,2,1,2,1,2,1,3,2,2,2,3,3,3,3,2,2
2988,2,2,1,3,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,3,3,2,3,2,3,2,2
2989,2,1,2,3,2,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,1,2,2,3,3,1,1
2990,2,1,1,3,2,2,1,2,3,2,1,2,2,2,2,2,2,1,2,1,3,2,2,1,2,2,2,3,3,3,1,3
2991,2,1,2,2,2,3,2,1,2,3,2,1,2,1,2,3,1,2,2,1,1,3,3,1,3,3,2,2,3,2,3,1
2993,2,1,1,2,1,2,1,2,3,2,2,2,1,2,3,1,2,2,1,2,2,2,2,1,3,2,2,3,3,2,3,1
2995,2,1,2,2,2,2,1,2,2,3,2,3,2,1,2,1,2,1,2,1,2,2,3,1,3,3,3,3,2,3,2,1
2997,2,1,1,3,1,1,2,2,3,2,1,2,2,2,2,1,2,1,1,2,3,1,3,2,1,1,3,2,3,3,2,1
2999,2,1,1,3,2,2,1,1,3,3,2,2,2,2,2,2,2,2,1,2,3,1,3,2,1,1,2,2,3,2,1,1
3000,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,3,1,2,2,3,1,1,2,3,2,3,3,2,3
3002,2,2,2,2,2,1,2,2,2,3,2,2,3,2,3,2,1,3,2,2,2,3,3,2,2,2,2,1,1,1,2,2
3003,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,1,2,2,1,3,2,2,2,2,1,1,3,3,3,3,2,1
3004,2,1,1,2,2,2,1,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1,3,2,3,2,2,1
3005,2,2,2,2,2,2,2,2,3,1,2,2,1,3,2,2,3,2,1,2,2,3,3,2,1,2,2,2,2,2,2,1
3006,2,2,1,2,2,2,2,2,3,1,2,1,1,2,1,2,2,2,2,1,2,2,3,1,1,2,3,1,3,2,2,2
3008,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,3,2,1,3,1,2,2,3,3,3,2,2,2
3010,1,2,2,2,2,1,2,3,2,2,2,2,1,2,3,1,2,2,1,1,2,2,2,2,2,1,3,3,2,3,2,2
3011,2,2,3,3,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,3,3,2,3,3,3
3012,2,2,2,3,2,3,1,3,1,3,1,2,1,2,2,2,1,1,3,2,2,2,2,1,2,2,2,3,2,2,2,2
3013,2,2,1,3,2,2,1,2,3,2,2,2,2,2,2,1,2,2,1,2,3,1,3,2,2,2,1,2,2,3,3,1
3014,2,2,1,2,2,1,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,2,1
3015,2,2,1,2,2,2,2,3,3,3,2,3,2,2,1,2,2,2,2,3,2,1,3,3,1,2,3,2,3,2,2,1
3016,1,1,1,2,1,2,1,3,3,1,2,1,2,3,2,3,2,2,1,1,2,2,3,2,1,2,2,1,2,2,2,2
3017,2,1,1,3,1,2,3,3,3,1,2,2,2,2,3,3,2,2,1,2,2,2,3,2,3,3,1,2,2,2,2,1
3019,2,1,1,3,2,2,1,3,3,1,2,2,1,2,2,1,2,2,1,3,2,1,3,2,2,2,3,2,3,3,2,1
3020,2,2,1,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2,1,3,3,2,3,2,1,1,3,2,3,2,2,1
3021,2,2,2,2,2,2,2,2,3,2,2,3,1,3,3,1,3,2,1,2,2,2,2,2,2,1,3,2,3,2,2,1
3022,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,1,3,2,1,1,3,3,3,1,3,2,3,2,2,2,2,1
3023,1,2,1,2,2,2,1,2,1,2,3,2,2,1,2,3,2,2,3,2,2,1,3,1,1,1,3,3,2,3,1,3
3024,2,2,2,2,2,2,3,2,3,1,2,1,2,2,3,3,2,2,1,3,3,2,3,1,1,1,2,2,3,2,1,1
3025,1,1,1,2,2,2,1,3,2,2,2,2,2,3,3,1,2,2,1,3,3,2,3,2,1,2,2,2,2,3,2,1
3026,2,2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,2,1,2,1,3,2,3,1,1,1,2,3,3,2,2,2
3027,2,1,2,3,2,2,2,3,2,3,2,2,2,2,2,1,2,2,1,1,2,3,3,2,1,2,3,3,2,3,2,1
3028,2,2,2,2,2,2,2,2,3,2,2,1,3,1,2,2,2,2,1,3,2,2,1,2,2,2,1,3,2,2,2,2
3029,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,1,2,2,1,1,1,3,2,2,3,2,3,3,2,2,2,1
3030,2,2,2,1,1,2,1,2,3,3,2,1,3,2,2,3,2,2,1,2,2,2,3,2,2,1,2,3,2,2,3,1
3031,2,2,1,2,2,3,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1
3032,2,1,1,2,1,2,2,2,3,3,1,1,1,2,3,2,2,2,1,2,1,2,2,2,1,2,3,3,3,2,1,1
3033,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,2,2,2,2,2,1,2,2,1,2,2,3,3,2,1,2
3036,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,3,3,1,3,2,1,1,3,2,2,3,1,1
3037,1,2,1,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,3,3,2,3,1,2,2,3,3,3,3,1,1
3038,3,2,1,2,2,1,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,3,2,2,3,1,1
3039,1,1,3,2,2,1,2,2,3,2,2,2,1,2,3,2,2,2,2,1,1,2,3,1,2,3,3,3,3,2,3,1
3040,1,2,2,2,2,1,3,2,3,2,2,2,2,3,3,2,2,2,1,2,2,1,3,2,2,1,3,2,2,2,2,1
3041,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,1,2,2,1,3,3,1,3,1,1,1,3,2,2,3,2,1
3043,2,2,1,2,2,2,1,2,3,3,2,2,1,2,2,2,1,1,2,3,3,1,2,1,2,2,3,3,3,3,2,2
3045,2,1,1,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,1,1,1,2,3,2,1,1,2,2,3,2,2,1
3047,2,2,2,3,1,2,2,2,3,1,2,2,3,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,2,2,3,2
3050,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,3,2,1,1,3,3,2,3,1,1
3051,2,2,2,3,2,2,2,3,1,2,2,3,2,2,2,1,2,2,1,2,2,3,3,3,1,1,2,2,2,2,1,2
3052,1,1,1,3,1,2,2,1,3,1,2,2,2,2,2,2,2,2,1,3,2,2,3,2,1,1,3,2,3,2,1,2
3053,2,1,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,3,3,3,2,1
3054,3,1,1,2,2,1,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,1,1,2,2,2,3,2,2
3055,2,2,1,1,2,2,2,2,3,2,2,2,1,1,3,3,2,1,2,2,2,3,3,1,2,3,1,3,2,1,3,2
3056,2,1,1,2,3,1,2,2,2,2,2,2,1,2,2,2,3,2,2,1,2,3,3,2,1,2,2,3,2,3,1,1
3057,2,2,1,3,2,3,2,2,1,3,1,2,1,2,2,2,2,1,2,1,1,2,3,1,1,2,3,3,2,3,2,2
3058,2,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,1,1,3,3,2,1,1,3,3,3,3,1,1
3059,1,2,2,3,2,3,2,2,2,1,2,3,2,2,2,2,2,2,1,2,3,3,2,2,1,1,3,2,2,2,1,2
3060,2,2,1,3,2,1,2,2,2,3,1,2,1,2,2,2,2,1,2,1,2,3,3,2,2,2,3,3,3,3,3,2
3061,2,2,1,2,2,2,2,2,1,3,2,2,2,2,3,2,2,1,2,1,1,3,3,1,2,2,3,3,2,3,3,2
3062,2,1,1,3,2,2,3,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,2,3,1,1
3063,2,1,2,2,1,3,2,2,3,1,1,1,1,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2
3064,1,1,2,3,2,3,2,2,1,1,2,2,2,2,3,3,2,1,2,2,1,2,3,2,1,1,2,3,2,2,3,1
3065,2,2,1,3,2,1,3,2,3,2,2,2,2,2,3,1,2,1,2,1,2,2,2,2,1,1,3,3,3,2,2,1
3067,1,1,1,2,2,2,2,2,3,1,2,1,2,2,2,3,2,3,1,1,2,3,3,2,2,2,3,3,3,3,2,1
3068,2,2,1,2,2,2,2,2,3,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,3,3,1
3069,2,1,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2,1,2,1,3,3,3,2,1,2,3,3,2,2,2,1
3071,2,1,1,2,2,1,2,2,2,2,2,1,1,3,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,3,1,1
3072,2,2,1,2,2,1,2,2,3,3,2,2,1,2,2,2,2,1,2,2,1,3,3,2,2,2,3,3,3,2,2,1
3073,3,2,2,3,1,1,2,2,3,1,2,2,2,3,2,1,2,3,1,2,2,3,3,2,1,2,3,2,3,3,2,1
3074,2,2,1,2,2,3,2,2,1,2,1,2,1,2,3,2,2,1,3,2,2,3,3,1,1,1,2,3,2,1,2,2
3077,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,3,3,3,2,2,2,3,3,2,3,2,1
3078,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,3,1,1,1,2,3,2,1,2,3,3,2,3,1,1
3079,3,1,1,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,3,2,1,2,2,3,2,3,3,3,1
3080,1,1,1,3,2,2,2,2,2,1,1,3,1,3,2,1,2,2,2,2,2,2,3,1,1,1,2,3,2,3,2,2
3082,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,1,3,3,2,3,1,2
3085,2,2,1,3,2,2,2,3,2,2,2,1,2,2,3,3,2,1,2,1,2,3,3,2,1,1,3,3,1,3,1,1
3086,3,2,2,2,2,2,2,3,3,3,1,1,1,1,2,1,2,1,1,1,2,2,3,2,2,3,3,3,2,2,3,1
3087,2,2,2,2,2,3,1,1,2,2,2,1,2,3,2,2,2,2,1,2,2,2,3,3,1,1,2,2,3,2,2,1
3088,1,1,1,2,2,2,2,1,3,2,1,1,1,2,2,2,2,2,1,2,2,3,3,2,2,2,2,3,3,2,3,1
3089,2,2,1,2,2,2,2,3,3,2,1,2,2,2,2,1,1,1,1,1,2,2,3,2,2,2,3,3,2,2,3,1
3090,1,1,1,2,2,2,2,3,3,2,1,2,2,2,2,2,2,1,1,2,2,3,3,2,1,2,2,3,2,2,1,1
3091,2,2,1,2,2,3,1,2,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,3,3,1,2,3,1
3092,2,1,1,2,2,2,1,2,3,3,2,2,2,3,2,2,2,2,1,3,3,2,3,2,1,1,3,2,3,3,1,2
3093,3,2,1,2,2,2,1,3,3,3,2,1,2,2,2,1,1,2,2,2,2,2,3,2,2,1,2,3,2,2,3,3
3094,2,2,2,1,2,2,2,2,3,2,1,1,2,1,1,2,2,2,2,1,2,3,2,1,3,2,2,2,3,2,3,1
3095,2,2,1,2,2,2,1,2,3,3,2,2,2,2,1,2,1,2,1,2,1,2,2,2,3,2,3,3,2,2,2,1
3097,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,2,1,2,3,2,3,2,1,1,3,3,2,3,1,1
3098,2,2,2,2,2,2,1,2,3,2,2,2,2,3,2,1,2,2,1,3,3,2,3,2,1,1,2,2,3,2,1,1
3099,2,2,2,2,1,2,2,1,3,3,2,1,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,3,1,3,1
3100,1,1,1,2,1,2,2,2,3,2,1,2,2,2,2,2,2,1,1,2,2,2,3,1,2,2,1,3,3,2,3,1
3102,3,1,1,2,2,2,1,2,3,2,1,2,2,3,2,2,2,2,1,2,3,2,2,3,1,1,2,2,3,3,2,1
3103,1,1,1,2,2,2,1,3,2,1,1,2,1,2,2,2,2,2,1,3,3,2,3,2,1,1,3,2,3,3,3,1
3104,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,3,2,2,2,3,1,1,2,3,3,1,3,1,2
3105,3,2,2,2,3,2,2,3,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,3,3,3,2,3,2,2
3106,2,2,1,2,2,2,1,3,3,3,1,1,2,2,2,2,2,2,1,1,1,2,3,2,2,1,3,3,3,2,3,1
3108,2,2,2,3,2,2,2,2,3,2,2,1,2,2,3,2,2,1,1,2,2,2,2,2,1,2,3,2,3,2,2,1
3109,2,2,2,2,2,2,1,3,3,2,2,1,1,2,1,2,2,1,3,2,2,2,2,2,2,2,2,3,3,3,2,1
3110,1,2,2,2,1,2,1,3,2,3,2,2,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,3,3,3,2,1
3111,2,1,1,3,2,2,1,2,3,1,2,1,2,3,2,2,2,2,1,2,2,3,3,2,1,1,3,2,3,3,2,2
3112,3,3,2,2,1,3,1,3,1,2,2,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,1,3,2,3,3,2
3113,2,1,2,3,2,2,2,2,3,2,1,2,2,3,2,2,3,2,1,2,3,2,2,1,1,1,2,2,3,2,2,1
3114,1,1,2,3,1,2,1,2,3,2,2,2,2,1,2,2,2,2,1,2,1,2,3,2,2,2,3,3,3,1,3,2
3115,2,1,2,2,1,2,1,2,3,3,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,3,3,2,1
3116,2,2,2,2,1,2,2,3,2,3,2,2,1,1,2,1,2,1,1,2,1,2,3,1,3,3,2,3,1,3,3,2
3117,1,1,2,3,1,1,2,2,3,2,1,2,2,2,3,2,3,2,2,2,2,2,3,1,1,1,3,2,3,2,1,1
3119,1,1,2,2,1,2,1,1,3,2,2,1,3,3,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,1,3,1
3120,2,1,2,3,1,2,2,2,3,1,2,1,2,2,3,2,2,1,1,2,2,2,3,2,2,2,3,2,3,3,2,1
3121,1,1,2,1,2,3,2,2,3,2,2,2,3,2,2,3,3,2,2,1,1,3,2,3,2,2,1,2,2,2,3,1
3123,3,1,2,2,1,2,2,2,3,3,2,2,2,2,3,2,2,1,2,2,2,2,3,2,1,2,2,3,3,3,3,1
3124,1,1,2,3,1,2,2,3,3,3,2,2,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1
3125,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,1,2,3,3,3,2,1
3127,3,3,2,2,1,2,1,3,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,1,1,1,2,3,1,3,3,3
3128,2,1,2,3,2,2,1,3,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,3,3,3,2,2
3131,1,1,2,3,1,2,2,1,3,2,2,2,2,3,3,2,2,2,1,2,2,2,3,2,2,1,3,1,3,1,2,1
3132,1,1,2,3,2,2,2,3,3,2,1,2,2,2,2,1,2,1,1,2,1,1,2,3,3,3,2,3,3,3,2,1
3133,1,2,2,3,1,2,1,2,3,2,2,2,1,3,2,2,2,1,1,3,3,2,2,1,1,1,2,2,3,3,2,2
3135,2,1,2,3,1,3,2,3,2,2,2,2,2,1,2,2,2,1,1,2,2,3,3,2,1,1,2,3,2,3,1,1
3136,2,2,2,1,2,2,2,3,3,2,1,1,1,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,2,3,2,1
3137,1,1,2,2,1,2,1,3,3,1,2,2,3,3,3,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,3,1
3138,2,2,2,3,1,3,1,2,3,3,1,2,1,2,2,2,2,2,1,2,2,2,3,2,1,1,2,1,2,2,1,1
3139,3,2,2,3,1,3,3,2,2,2,1,3,1,1,2,3,2,1,2,2,2,2,3,2,1,1,2,2,3,3,3,2
3140,2,2,2,2,1,3,1,3,1,3,1,3,1,2,2,2,2,2,1,2,2,2,3,3,1,1,2,3,2,3,1,1
3141,2,2,2,2,1,2,3,2,3,3,1,1,1,2,2,2,2,2,1,2,2,3,3,1,1,1,3,3,3,3,2,1
3142,2,2,1,1,1,2,2,3,3,2,1,2,2,2,2,1,2,2,1,2,2,2,3,2,2,1,2,3,3,3,3,1
3143,2,2,2,2,2,2,2,3,3,3,1,2,1,2,2,2,2,2,1,2,2,3,3,2,1,1,2,2,2,3,2,1
3144,2,1,1,2,1,2,3,2,3,2,1,3,1,1,2,2,1,2,2,2,2,2,3,2,3,3,3,3,2,3,3,2
3146,2,2,1,2,2,2,1,3,2,2,1,3,1,1,2,2,2,1,2,2,2,1,3,2,2,1,3,3,2,2,3,2
3147,2,2,2,2,1,2,2,3,3,3,1,2,3,2,1,1,2,2,1,2,2,2,3,2,1,1,2,3,2,3,3,1
3149,2,2,2,3,1,2,1,3,1,2,2,3,2,1,2,1,2,2,2,2,2,1,3,2,1,1,2,3,2,3,3,3
3150,2,2,2,3,2,3,1,2,3,3,1,1,1,2,2,2,2,2,1,2,2,3,2,2,2,1,2,3,3,3,2,1
3151,2,1,2,2,1,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,2,1,2,3,2,2,3,2
3152,1,2,2,2,2,2,2,3,2,2,2,3,1,1,2,1,1,1,2,2,2,3,3,2,1,1,3,3,2,2,1,2
3154,2,2,2,3,2,3,2,3,2,2,1,2,2,1,2,2,2,2,1,2,1,2,3,3,1,1,2,2,2,3,1,1
3155,2,2,2,2,1,1,3,2,3,3,2,3,2,2,2,1,1,1,1,2,2,2,3,2,2,3,2,3,2,2,3,1
3156,2,1,2,3,2,3,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,3,2,2,2,1
3159,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,1,1,1,2,2,2,1,3,2,3,3,2,2,2,2,3,2
3160,2,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,2,1,1,1,2,2,3,2,2,3,3,3,2,2,3,1
3161,2,2,2,2,2,3,1,2,3,3,1,2,2,2,2,2,2,1,1,2,2,3,3,2,1,1,2,2,2,2,1,1
3162,1,1,2,3,2,2,2,3,1,2,1,2,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,3,2,3,1,2
3163,2,2,2,2,2,2,2,3,1,2,2,3,1,2,2,1,1,1,2,2,2,2,3,2,1,1,2,3,2,2,1,1
3164,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,2,2,1,1,1,2,3,2,1,1,2,3,2,3,1,1
3165,2,1,2,3,1,1,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,2,3,2,1
3167,2,2,2,2,2,2,3,2,3,2,1,2,1,2,2,1,2,1,1,2,2,2,3,2,3,3,2,3,2,3,3,1
3168,1,1,1,2,2,3,2,2,2,2,2,1,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,3,3,3,3,1
3169,3,2,1,2,1,2,2,3,2,2,1,2,1,3,2,2,1,1,1,2,2,1,3,1,2,3,2,3,3,3,3,1
3170,2,1,1,2,1,2,2,3,1,2,1,2,1,2,2,2,2,1,2,1,2,1,3,2,2,3,2,2,2,3,3,2
3172,2,1,2,2,1,2,2,2,3,2,1,1,2,3,2,2,2,2,1,2,3,3,3,3,1,1,2,2,3,2,1,1
3175,2,1,1,2,3,1,2,2,3,2,1,2,2,3,2,2,2,2,1,1,3,1,3,2,2,2,2,1,3,2,3,1
3176,2,1,2,3,2,1,2,3,2,2,1,3,2,2,2,1,2,2,1,2,3,1,2,2,1,1,3,3,2,3,1,1
3177,2,3,2,2,2,3,2,3,2,3,1,1,2,2,2,2,2,2,1,2,2,1,3,2,1,1,3,3,2,2,1,2
3178,3,1,1,3,3,2,2,3,2,2,1,2,2,3,2,2,2,2,1,2,2,2,3,3,2,1,3,3,2,3,2,1
3179,2,1,2,2,1,3,2,3,2,2,3,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,3
3180,2,1,2,2,2,1,2,3,3,2,2,3,1,2,1,2,2,2,2,2,2,1,2,1,3,3,2,2,3,2,3,1
3181,3,1,2,2,1,2,2,2,2,3,1,2,2,2,2,2,1,2,2,1,3,1,3,3,2,2,3,3,2,2,2,1
3184,1,1,1,2,1,3,1,2,2,2,1,2,2,3,2,2,2,2,1,2,3,2,2,3,1,2,2,3,3,3,1,1
3186,2,2,1,1,3,2,2,2,2,1,2,2,1,2,3,2,2,2,3,3,2,2,1,2,3,2,2,1,2,2,1,2
3187,2,2,1,3,2,3,2,2,2,1,1,2,2,3,2,2,1,1,2,2,2,2,3,2,1,2,2,2,3,3,3,2
3188,1,2,1,2,2,2,1,2,2,3,2,3,1,2,1,2,2,2,2,1,2,1,3,2,1,1,2,3,2,3,1,1
3189,2,1,1,2,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,1,3,2,2,1,2,2,3,3,3,1
3190,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,3,2,3,3,3,3,3,1
3191,2,1,2,1,2,3,3,2,2,2,2,2,1,1,3,2,2,1,1,3,2,2,3,2,3,3,1,2,3,3,3,1
3192,3,2,1,2,2,2,1,2,3,3,1,2,1,1,2,2,1,1,2,1,2,1,3,1,2,2,3,3,3,3,3,1
3193,2,2,1,3,2,2,1,2,2,3,1,2,1,2,2,2,2,1,2,1,2,1,3,2,1,1,3,3,3,3,2,1
3197,2,2,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,1,2,1,2,1,3,2,2,2,3,3,3,3,3,2
3198,3,1,1,2,2,2,2,2,2,2,1,2,1,1,3,2,2,1,2,1,2,2,3,2,3,2,2,2,3,3,3,1
3199,3,2,1,3,3,2,1,2,3,2,1,2,1,2,2,2,2,1,1,1,2,1,3,2,1,1,3,3,3,3,1,1
3200,3,3,1,2,2,2,2,2,2,3,1,2,1,2,3,2,2,2,2,1,1,2,3,2,3,2,2,3,2,3,3,1
3201,2,2,2,3,2,1,3,1,3,2,2,2,1,2,2,2,2,3,1,2,2,2,3,3,1,1,2,3,3,2,1,1
3202,2,2,1,3,2,1,2,1,3,2,1,1,1,3,2,2,2,2,2,2,2,2,3,3,2,1,2,2,3,1,1,1
3204,1,1,1,3,2,2,2,2,2,3,1,2,2,2,2,1,2,2,1,1,2,2,3,2,2,1,2,3,3,3,3,1
3206,3,2,2,2,2,1,3,2,3,3,2,2,1,2,2,2,1,1,1,2,2,2,3,2,2,2,2,3,3,3,3,1
3207,2,1,2,2,2,1,2,2,1,2,2,2,2,2,3,2,3,2,2,1,2,1,2,2,2,1,1,3,2,2,2,2
3208,1,2,1,3,3,2,2,2,3,3,2,2,2,2,2,2,1,2,2,1,1,2,3,1,2,2,2,3,3,3,3,1
3209,1,1,2,2,2,3,2,1,3,1,2,1,2,3,2,2,2,3,1,2,1,3,3,3,3,2,2,1,3,1,2,1
3210,2,3,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,3,1,2,2,2,3,2,3,3,1
3211,2,1,2,2,2,2,2,2,3,3,2,2,1,3,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,1,1
3212,2,1,2,2,2,2,2,1,3,3,2,2,1,2,2,2,2,2,1,1,1,1,3,2,2,3,1,3,3,2,2,1
3215,2,2,2,2,2,2,2,1,3,3,2,2,2,3,2,1,3,2,1,1,2,2,3,2,1,2,2,2,3,2,1,1
3216,2,1,2,2,1,1,1,3,2,3,1,2,2,3,2,2,2,2,2,2,3,2,2,2,1,1,2,3,3,3,1,2
3217,2,1,2,2,2,2,1,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,3,3,2,2,3,3,3,3,2,1
3219,2,2,2,1,2,2,1,2,3,2,1,2,2,3,1,2,2,2,2,2,3,2,3,2,1,2,2,3,3,3,2,1
3220,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,1,2,2,3,2,1,1,2,1,3,1,2,1
3222,2,1,2,3,1,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,3,3,2,3,3,1
3223,2,1,3,2,2,2,3,2,3,3,3,1,2,2,1,3,2,2,1,1,1,2,2,3,2,2,1,2,3,2,3,1
3224,2,2,2,1,3,2,2,3,2,3,1,2,1,2,1,1,2,2,1,2,2,2,3,2,1,1,2,3,3,3,1,1
3225,2,1,2,3,3,2,1,1,2,2,1,2,2,3,2,1,1,2,2,2,2,3,3,1,2,2,2,3,2,3,2,1
3226,2,1,1,2,2,2,2,2,3,2,1,2,2,3,2,2,2,2,1,1,2,2,3,2,1,1,2,3,3,3,1,1
3227,2,2,2,2,2,2,1,3,1,3,2,1,2,1,2,2,2,1,2,1,2,2,3,2,2,2,2,3,3,3,3,1
3228,1,1,3,2,3,2,1,3,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,2,3,2,3,3,1
3229,2,1,1,2,1,3,2,2,3,3,1,1,2,2,1,2,2,1,1,1,2,2,3,2,2,2,2,3,2,3,2,1
3230,2,1,1,2,1,2,1,2,2,3,1,2,2,3,2,2,2,2,2,1,2,3,2,2,2,2,3,3,3,3,2,1
3233,2,1,1,3,2,2,1,3,2,2,1,2,2,1,1,2,2,2,2,3,1,2,3,2,2,2,2,3,3,3,3,1
3236,2,2,2,2,1,2,2,3,3,2,2,2,2,1,1,2,2,1,1,1,1,3,2,2,3,3,3,2,3,3,2,2
3239,2,1,1,2,2,2,2,2,2,2,1,3,2,1,2,2,1,2,2,1,2,2,3,3,2,2,1,2,3,3,3,1
3244,1,2,3,2,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,3,3,1
3246,1,1,1,2,1,2,2,3,2,2,1,2,2,3,2,2,2,1,2,2,2,2,3,2,1,1,3,3,3,3,2,1
